county,method,Q1x,Q2x,Q2.1x,Q2xRANGE,Q3.1x,Q3.2x,Q3.3x,Q3.4x,Q3.5x,Q3.6x,Q3.6.1,Q3SUM,Q3.1xNUM,Q3.2xNUM,Q3.3xNUM,Q3.4xNUM,Q3.5xNUM,Q3.6xNUM,CountQ3,MoreGear,Q4x,Q4ax,Q5x,Q5.1x,Q5xMEAN,Q5xRANGE,Q6.1x,Q6.2x,Q6.3x,Q6.4x,Q6.4.1,Q6.1xMEAN,Q6.2xMEAN,Q6.3xMEAN,Q6.4xMEAN,CountQ6,Q6SUM,Q6.1xNUM,Q6.2xNUM,Q6.3xNUM,Q6.4xNUM,Q7.1x,Q7.2x,Q8.1x,Q8.2x,Q8.1xMEAN,Q8.2xMEAN,Q8SUM,Q9x,Q10x,Q10.1x,Q11x,Q11.1x,Q12x,Q12.1x,Q13x,Q13.1x,TOTALCaught,Q10xMEAN,Q11xMEAN,Q12xMEAN,Q13xMEAN,Q14x,Q14xMEAN,Q14ax,Q14axMEAN,BaseforQ15,Q15.1x,Q15.2x,Q15.3x,Q15.4x,Q15.5x,Q15.6x,Q15.7x,Q15.7.1,CountQ15,CountQ15_Primary,Q15_Primary,Q16x,q16.1x,q16.2x,Q16.3,Q17.2xMEAN,Q17.1x,Q17.2x,Q17.3x,Q17.4x,Q17.1xMEAN,Q17.3xMEAN,Q17.4xMEAN,Q17SUM,Q17.1xAMOUNT,Q17.2xAMOUNT,Q17.3xAMOUNT,Q17.4xAMOUNT,Q17TotalAMOUNT,Q18x,Q19.1x,Q19.2x,Q19.3x,Q19.4x,Q19.5x,Q19.6x,Q19.6.1,Q19.1xMEAN,Q19.2xMEAN,Q19.3xMEAN,Q19.4xMEAN,Q19.5xMEAN,Q19.6xMEAN,Q19SUM,Q20x,Q20.1x,Q20xMEAN,Q20TotalVALUE,Q20OtherVALUE,Q21.1x,Q21.2x,Q21.3x,Q21.4x,Q21.1xMEAN,Q21.2xMEAN,Q21.3xMEAN,Q21.4xMEAN,Q21SUM,Q21.1xVALUE,Q21.2xVALUE,Q21.3xVALUE,Q21.4xVALUE,Q22x,Q22xMEAN,Q23x,Q24x,Q25x,vesselsize,Q26x,Q27x,boatage,Q28x,boatown,Q29x,Q30x,Q31x,fuelprice1,truckfuelprice1,iceprice1,baitprice1,fuelprice2,truckfuelprice2,iceprice2,baitprice2,Troll,Bait,Pelagic,Bottomfish,Deep7Bottomfish,ShallowBottomfish,Reef,Q3.1xMEAN,Q3.2xMEAN,Q3.3xMEAN,Q3.4xMEAN,Q3.5xMEAN,Q3.6xMEAN,CommonGear,Q32.1,Q32a.1.1x,Q32a.2.1x,Q32a.4.1x,Q32a.5.1x,Q2xMEAN,SurveyID,Q32x,AVC1,Q32a.1x,Q32a.2x,Q32a.3x,Q32a.4x,Q32a.5x,Q32a.6x,Q32a.7x,Q32a.8x,Q32a.9x,Q32a.9.1,TFC,Q34.1x_A,Q34.2x_A,Q34.3x_A,Q34.4x,Q34.5x,Q34.6x,Q34.7x,Q34.8x,Q34.8.1,Q32bx,Q32b.1x,Q32b.2x,Q32b.3,Q33a.1.1x,Q33a.2.1x,Q33a.4.1x,Q33a.5.1x,Q33.1,Q33x,AVC2,Q33a.1x,Q33a.2x,Q33a.3x,Q33a.4x,Q33a.5x,Q33a.6x,Q33a.7x,Q33a.8x,Q33a.9x,Q33a.9.1,Q33bx,Q33b.1x,Q33b.2x,Q33b.3,Q34.1x,Q34.1.1x,Q34.2x,Q34.2.1x,Q34.3x,Q34.3.1x,Q35x,Q36x,Q37x,Q38x,Q39.1x,Q39.2x,Q39.3x,Q39.4x,Q39.5x,Q39.6x,Q39.6.1,NumEthnic,Ethnic,Q40x,Q41x,Q42.1x,Q42.2x,Q42.3x,Q42.4x,Q43,Q44.1,Q44.1.1,Q44.1.2,Q44.2,Q44.2.1,Q44.2.2,Q44.3,Q44.3.1,Q44.3.2,Q45.1,Q45.2,Q45.3,Q46.1,Q46.2,Q46.3,Q46.4,Q46.5,Q46.6,Q46.7,Q46.7.1,Q47.1,Q47.2,Q47.3,Q47.4,Q47.5,Q47.6,Q47.7,Q47.7.1,Q48,Q49,Q49a,NumCaught,NumLost,NumReleased,NumSold,LbsCaught,LbsSold,Value,CML_NO,CaughtvsSample,PerReleased,PerSold,CatchPerTrip,CatchPerTrip_R,ValuePerTrip,ValuePerTrip_R,AVC1_Troll,AVC1_Bait,AVC1_Deep7Bottom,AVC1_ShallowBottom,AVC1_Spear,AVC1_Other,AVC2_Troll,AVC2_Bait,AVC2_Deep7Bottom,AVC2_ShallowBottom,AVC2_Spear,AVC2_Other,Hawaii,Total,Q15_Primary_Report,boatimprove,ck,TotalCaught_R,Q20XMEAN_R,Q24xMEAN,Q7.1xMEAN,Q7.2xMEAN,Q17TotalAMOUNTck
4,2,1,32,3,3,5,3,3,2,1,1, ,100,24,3.2,3.2,1.6,0,0,4,14,1,12, , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100,3,6,1500,4, ,3, ,2, ,1900,1500,300,75,25,3,25,3,25,1, ,1, , ,2, , , ,2,1,2,4, , , , , , , , , , , , , , , , , ,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,5, ,3500,3500,0,2,5,3,3,5,75,10,10,100,175,2625,350,350,2,5,1,1,27,3,300,1985,36,1990,31,27000,50000, ,3,4,.12, ,3,4,.12,15,1,1,1,1,1,1,0,75,10,10,5,0,0,1, ,30,3,350, ,32,1660,1,174,90,12,0,42,0,15,15,0,0, ,1305,230,0,0,25,750,300,0,0, ,1, , , ,12,3,150,1, ,3,111,36,12,0,18,15,15,15,0,0, ,1, , , ,230,2,0, ,0, ,1,6,96766,2, ,1, , , , , ,1,2,5,4,1,1,1,1,Cost of fishing - (trolling), , , , , , , , , ,4,4,4,4,4,4,4,4,4, , ,4,4,4,4,4,4, , , ,Stop fishing for while. Seafood dealer closed due to COVID-19,Hard to sell,254,23,0,70,752,297.8,1071.15,1512,1602.2,0,39.6010638297872,59.375,4,109.375,3,174, , , , , , , ,111, , , ,1,1,1, ,0,5,5,0, , , 
2,2,1, ,3,3,5,2,3,1,1,1, ,100,30.6,1.8,3.6,0,0,0,3,9,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100,2,5, ,4, ,1, ,1, ,1050,750,300,0,0,2,5,2,5,1, ,1, , , , , , ,1,1,2,2,90, , , , , , , , , , , , , , , , ,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,7, ,15000,15000,0,5,3,1,1,75,25,0,0,100,11250,3750,0,0,4,50,1,1,24,2,400,2008,13,2008,13, ,110000,2020,3.15789473684211,5,.05, , , , , ,1,1,1,1,1,0,0,85,5,10,0,0,0,1, ,38,2,800, ,36,1559,1,230,120,10,0,40,0,20,20,20,0, ,6000,0,0,0,0,3000,3000,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0, ,0, ,1,5,96720,2, ,1, , , , , ,1,2,3,4,1,1, ,2, ,ahi,ono,mahi,ahi,ono,mahi,ahi,ono,mahi,4,3,4,5,5,4,5,5,5, , ,4,5,4,5,5,5, , ,The Hilo Boat Ramp is terrible. Needs to be upgraded. Too much illegal buoys., , ,120,0,0,143,714.8,2398.1,7881.66,34043,-1348.1,0,335.492445439284,29.1666666666667,3,416.666666666667,3,230, , , , , , , , , , , ,1,1,1,1,0,5,7,0, , , 
2,2,1,6,1,1,6,1,1,3,1,1, ,100,5.4,0,0,.6,0,0,2,7,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,3,4, ,1, ,4, ,1, ,600,300,0,300,0,6,95,5,75,1, ,1, , , , , , ,1,1,2,2,33, , , , , , , , , , ,100, , , , , ,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,2, ,300,300,0,6,1,1,1,100,0,0,0,100,300,0,0,0,3,25,1,1,18,2,120,2016,5,2016,5,45000,60000,2019,3.5,3.33333333333333,.2, ,3, ,.166666666666667,20,1,0,1,1,0,1,0,90,0,0,10,0,0,1, ,20,3,100, ,6,1499,1,210,70,10,0,20,0,10,0,100,0, ,675,0,0,0,500,100,75,0,0, ,1, , , ,10, ,150,1,palu ahi (baskets),6,115,30,10,0,25,20,20,10,0,0, ,1, , , ,0, ,0, ,0, ,1,5,96720,2, , , , , , , ,0, ,5,3,1, ,1,1, ,ono,mahi,ahi,ono,mahi, ,ono,mahi, ,4,5,5,5,5,5,5,5,5, , ,5,5,5,5,5,5, , ,1) Close certain area''s for a while so fish populations improve.  2) Stop the people that use + deploy their own buoys to produce their own greed.,None at all,NA,3,0,0,1,62,31.7,95.1,31764,568.3,0,51.1290322580645,100,4,50,1,210, , , , , , , , , , ,115,1,1,1,2,0,4,2,0, , , 
3,2,1, ,1,1,3,1,1,1,1,6,net,100,.6,0,0,0,0,5.4,2,7,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,3,1, ,1, ,1, ,4, ,300,0,0,0,300,1,0, , ,1, ,2,1, , , , , ,2,1,3,4, , , , , , , , , , , ,100, , , , , ,1,1,1,1,1,6,1, ,0,0,0,0,100,0,100,2, ,300,75,225,1,1,1,3,0,0,0,25,25,0,0,0,75,1,0,1,1,19,2,48,2010,11,2010,11,3500,10000,2020,5,5,.333333333333333, ,5,5,.333333333333333, ,1,0,1,0,0,0,1,10,0,0,0,0,90,6,net,14,14,120,0,6,1774,6,270,70,70,20,40,0,70,0,0,0, ,1550,0,0,0,500,800,250,0,0, ,1, , , ,14,14,120,0, ,1,270,70,70,20,40,0,70,0,0,0, ,1, , , ,0, ,0, ,0, ,1,4,96748,2, , , ,1, , , ,1,4,6,4,1,1,1,1,"Because of what is happening/with COVID-19 - no jobs, cut backs.",oio, , ,papio,oio,weke/toau,papio,oio,weke/toau,5,5,5,5,5,5,5,5,5, , ,5,2,5,5,5,5, , ,"Molokai has a turtle problem, to many cause as a culture it is illegal to catch & eat the turtles, they damage nets and accidental propeller damage due to turtle strilas. Need a turtle season to allow our loved people to gather and feed our island.","Yes, because our court stopped fishing on boats if your had more than 2 people. I fish with 3 person.",County ordinances. Less fishing time,94,4,0, ,200, , ,5783, ,0, ,50,3,50,1, , , , , ,270,270, , , , , ,1,1,3,1,0,3,2,0, , , 
2,2,2, ,2,2,4,3,3,1,3,1, ,100,9,5.4,1.8,0,1.8,0,4,14,2, , ,3,18,3,5,3,1,1, ,83,17,0,0,2,100,14.94,3.06,0,0,1,4,3,5,25,75,100,2,4, ,2, ,2, ,2, ,375,300,25,25,25,6,95,4,50,1,3,2,1, , , , , ,3,1,3,4, , , , , , , , , , , ,100, , , , , ,1,1,1,6,1,1,1, ,0,0,100,0,0,0,100,4, ,1500,525,975,3,2,2,1,25,5,5,0,35,375,75,75,0,3,25,1,1,22,2,230,1976,45,1999,22,30000,40000,2017,6.25,2.5,.2,15,6.25, , , ,1,1,1,1,1,0,1,50,30,10,0,10,0,1,"trolling, bait for pelagic, shallow bottomfish",24,2,150,2,18,1419,6,235,150,5,0,30,30,20,0,0,0, ,1140,0,0,0,1000,40,100,0,0, ,1, , , ,24, , , , ,1,150,150,0,0,0,0,0,0,0,0, ,1, , , ,0,2,0, ,0,2,1,6,96740,2, , , ,1, , , ,1,4,3,4,1,1,1,1, , , ,pelagic,pelagic, , , ,pelagic, ,1,1,1,5,4,4,4,4,4, , ,3,3,3,4,3, , , ,"1) In 1978 Kailua, Kailua, Kona Ramp was a small boat ramp, now 2021- it''s no longer a small boat ramp (why) now you need a permit!  2) (Keahou ramp) is like a (200) with all type of ramp user. No parking for boats trucks lots of people",Just don''t fish as much!,"Made more dry, canned, for home use (family use)",15,0,0,5,408.5,374.5,2013,10180,.5,0,91.6768665850673,20.8333333333333,3,83.3333333333333,2, , , , , ,235,150, , , , , ,1,1,3,4,0,3,4,0,0,50, 
 ,2,1, ,3,3, , , , , , , , , , , , , , , , , , , , ,0,1, , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,3,25,1, , , , ,1, , , ,1,1,5,1, , , ,3,2,2,2,6,3,3,91,100, , , , , ,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,7, ,15000,15000,0,6,1,1,1,100,0,0,0,100,15000,0,0,0,1,0,1,1,27,3,315,2010,11,2020,1,75000,75000,2021, , , , , , , , ,0,1,1,0,0,0,0, , , , , , ,2, , , , , ,36,1872,2,235,125,10,0,30,0,0,50,20,0, ,12000,2500,0,2000,2000,5000,500,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,2500,2,0, ,2000,2,1,6,96740,2, , , , ,1, , ,1,6,7,6, , , , , ,ahi,marlin, ,mahi, , ,small ahi, , ,5,5,5,5,2,4,4,2,5, , ,2,2,2,2,2,2, , , , , ,11,0,0,37,823,3299.5,15866.64,2445, ,0,400.911300121507, , ,416.666666666667,3, ,235, , , , , , , , , , , ,1,2,0, , ,7,0, , , 
2,2,1, ,4,4, , , , , , , , , , , , , , , , , , , , ,0,1, , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,4,50,5,75,1, , , , ,1, , , ,1,1,5,1, , , ,5,3,2,1,5,10,0,85,100, , , , , ,1,6,1,1,1,2,1, ,95,0,0,0,5,0,100,8, ,35000,35000,0,5,3,1,1,75,25,0,0,100,26250,8750,0,0,4,50,1,1,24,2,300,2020,1,2020,1,100000,120000,2020,4,4,.1,40, , , , ,0,1,1,1,1,0,0, , , , , , ,6,"bait for pelagic, deep 7, and palu ahi",30,5,400,2,75,1281,6,320,120,20,20,40,80,20,0,20,0, ,1976,576,0,0,500,150,750,0,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,48,1,0, ,0, ,1,3,96740,2, , , , ,1, , ,1,6,3,5,1,1,1,1,population growth & tv shows,ahi,deep 7,ono,ahi,deep 7,ono, , , ,4,5,5,4,3,3,4,3,5, , ,4,3,4,4,3,4, , , , , ,56,0,0,82,876,2244,8029.12,23169, ,0,256.164383561644, , ,466.666666666667,3, , , , , ,320, , , , , , ,1,1,2,1, , ,8,0, , , 
1,1,1, ,5,5,3,1,1,5,1,1, ,100,58.25,0,0,174.75,0,0,2,7,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100,7,6,2000,3, ,6,3000,2, ,5100,2000,75,3000,25,2,5,2,5,1, ,1,2,3, , , , ,3,1,2,4, , , ,31.66,3,3,3,2,31.66,31.66,5,99.98,1614.66,1614.66,1614.66,255,5098.98,1,4,4,1,1,1,1, ,50,50,0,0,0,0,100,4, ,1500,1500,0,3,3,5,2,10,10,75,5,100,150,150,1125,75,2,5,2, , , , , , , , , , , ,3.33333333333333,4,.175, ,3,3,.175, ,1,0,1,1,0,1,0,25,0,0,75,0,0,4, ,18,1,40,0,233,1732,4,91,60,4,0,7,0,10,10,0,0, ,14760,1200,0,1560,10000,1000,1000,0,0, ,1, , , ,20,1,40,0, ,1,90,60,3,0,7,0,10,10,0,0, ,1, , , ,100,1,0, ,130,1,1,4,96792,2, , , , ,1, , ,1,6,7,3,1,1,1,1,People love to fish,Moana Kali,Uku,Kahala,Uku,Moana Kali,Tunas,Bonita,Shibi,Uku,5,5,5,4,4,4,4,3,5,5,N/A,5,4,5,5,5,5,5,N/A,"Long term age of Uku, and all the other bottom fish would be great to know.  How long to reach breeding age. What size that is.  So I know better what size to release.  Is it better to release the big ones or smaller ones?",I went out more I would say. More time off.,More time off.,42,27,0,47,281.4,338.6,844.33,32505,4761.4,0,120.326936744847,21.8884120171674,3,6.43776824034335,1, , , ,1091, , ,90, , , , , ,1,1,1, ,0,6,4, , , ,-1.01999999999953
2,2,1, ,2,2,3,3,3,3,1,1, ,100,4.5,4.5,4.5,4.5,0,0,4,14,1,4, , ,0,1, , , , , , , , , ,0, , , , , , , ,4,5,40,60,100,2,6,2000,5, ,4, ,5, ,3800,2000,750,300,750,3,25,3,25,1, ,1, , ,2, , , ,2,1,2,4, , , ,31.66,3,3,2,3,31.66,5,31.66,99.98,1203.08,1203.08,190,1203.08,3799.24,1,6,1,3,1,1,1, ,90,0,10,0,0,0,100,5, ,3500,3500,0,4,3,3,1,50,25,25,0,100,1750,875,875,0,2,5,1,1,29,3,500,2014,7,2014,7,100000,150000,2014,3.75, ,1,50,3.75, ,1,50,1,1,1,1,1,1,0,25,25,25,25,0,0,2, ,40, ,100,1,18,1708,2,450,150,0,0,100,50,50,50,50,0, ,8000,1000,0,0,2000,2000,3000,0,0, ,1, , , ,40, ,100,2, ,4,500,150,0,0,100,100,50,50,50,0, ,1, , , ,1000,2,0, ,0, ,1,5,96740,2, ,1, , , , , ,1,2,6,5,2,2, ,2,"cost, less fish",bottom,deep 7, ,bottom,deep 7, ,opelu, , ,5,4,4,5,5,3,3,3,3, , ,5,5,4,4,4,4, , , , , ,370,10,0,1122,217,1702.5,5839.25,12377,2097.5,0,784.562211981567,211.111111111111,5,194.444444444444,3, ,450, , , , , , , ,500, , ,1,1,1,7,0,5,5,0, , ,-.760000000000218
1,2,1, ,2,2,3,2,5,2,1,1, ,100,5.4,.9,10.8,.9,0,0,4,14,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,3,5,25,75,100,2,6,2000,6,1500,5, ,4, ,4550,2000,1500,750,300,3,25,4,50,1, ,1,2, ,3, , , ,3,1,2,2,80, , ,33.33,3,3,1,3,33.33,0,33.33,99.99,1516.515,1516.515,0,1516.515,4549.545,1,3,2,1,2,5,1, ,30,5,0,5,60,0,100,6, ,7500,7500,0,3,5,3,2,10,75,10,5,100,750,5625,750,375,2,5,1,1,22,2,230,1987,34,2019,2,50000,40000,2019,5,4,0,121.212121212121,5,4,0,40,1,1,1,1,1,1,0,30,5,60,5,0,0,3, ,40,15,500,.33,18,1054,3,510,200,60,10,0,40,100,50,50,0, ,12810,960,7200,1200,300,3000,150,0,0, ,1, , , ,40,15,600,.25, ,1,480,200,60,10,0,10,100,50,50,0, ,1, , , ,80,1,600,1,100,1,1,3,96744,2, , , , ,1, , ,1,6,6,4,1,2,1,1,Bottom fishing is hard and younger fisherman don't have the patience,opakapaka,uku,pelagics (mahi/ahi),mahi,opakapaka,shibi,shibi,uku,pelagics (mahi/ahi),5,5,4,3,3,5,5,5,4,4,enforcement/outreach,1,4,4,2,4,2,1,adequate funding (DLNR),I strongly reccomend that the Hawaii CML reporting interface be improved w/ better CPUE metrics and areas that allow fishermen to provide more accurate location/meta data to catch + shark deperdation issues.,I fished more - had time/safe activity,No major impact - again safe and fun weekend activity :)   - Thanks for taking the time!! Aloha!!,81,16,1,60,375,423.2,2835,25976,4126.8,1.23456790123457,112.853333333333,252.777777777778,5,416.666666666667,3, , ,510, , , ,480, , , , , ,1,1,1,2,0,5,6,0, , ,-.454999999999927
1,1,1, ,2,2,3,3,3,5,1,1,did not mean to check this,100,1.8,1.8,1.8,12.6,0,0,4,14,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,4,4,50,50,100,1,5, ,4, ,4, ,3, ,1425,750,300,300,75,2,5,3,25,1, ,1,2, ,3, , , ,3,1,2,2,70, , ,31.66,3,3,2,3,31.66,5,31.66,99.98,451.155,451.155,71.25,451.155,1424.715,1,3,5,1,1,1,1, ,25,75,0,0,0,0,100,5, ,3500,3500,0,4,4,1,1,50,50,0,0,100,1750,1750,0,0,2,5,1,1,29,3,600,1991,30,2017,4,55000,50000,2020,3.125, ,.208333333333333,10,3.125, ,.2,20,1,1,1,1,1,1,0,10,10,10,70,0,0,4, ,40,0,120,.5,18,1330,4,240,125,0,10,25,5,25,25,25,0, ,5050,1000,0,450,2000,1500,100,0,0, ,1, , , ,80,0,160,1, ,1,402,250,0,20,32,20,35,20,25,0, ,3, ,80, ,1000,2,0, ,450,2,1,6,96825, , ,1, , , , , ,1,2,6,5,2,2,1,1,Covid has increased interest in low cost subsistence fishing. Trolling is expensive,ono,ahi,Deep 7,Uku,mahi,ehu,shibi,mahi,ulua,4,5,5,4,4,4,4,4,4, , ,2,3,2,3,3,2, , , ,I fished less. Family did not want me taking outside crew and I gave up going alone for real trips. The trips I did were often solo and only close to home so not serious. Less trolling or all day or multiple day trips.,Family concerns about taking crew. Lack of enthusiasm to go alone.,6,0,0,30,50,95.5,769.95,10885,1329.5,0,191,79.1666666666667,4,194.444444444444,3, , , ,240, , ,402, , , , , ,1,1,1,1,0,5,5,0, , ,-.285000000000082
2,1,1, ,2,2,3,2,4,4,1,1, ,100,1.8,.9,7.65,7.65,0,0,4,14,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,5,3,75,25,100,1,4, ,5, ,4, ,1, ,1350,300,750,300,0,3,25,3,25,1, ,2,3, ,1, , , ,3,1,5,1, , , ,31.66,3,3,2,3,31.66,5,31.66,99.98,427.41,427.41,67.5,427.41,1349.73,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,5, ,3500,3500,0,2,5,2,1,6,88,6,0,100,210,3080,210,0,3,25,1,1,24,2,230,2004,17,2011,10,20000,25000,2019,3.33333333333333,4,.0666666666666667,40,3.33333333333333,3.5,.1,60,1,1,1,1,1,1,0,10,5,42.5,42.5,0,0,3, ,30,7,300,1.5,18,1558,3,275,100,28,7,20,60,20,10,20,10,trailer use,3600,0,0,0,500,100,700,300,2000,boat trailer parking,1, , , ,15,2,100,.25, ,2,142,50,7,10,10,15,10,10,20,10,trailer,1, , , ,0, ,0, ,0, ,1,4,96704,2, ,1, , , , , ,1,2,6,5,1,1, ,1, ,opakapaka,lehi,onaga,opakapaka,ahi,uku,opakapaka,onaga,ahi,4,5,5,5,5,5,5,5,5, , ,2,3,2,3,2,2, , ,my main focus on fishing is the deep 7.  I feel like we need to keep up with stock assessments to get a better feel for how the fishery is doing and how to better understand possible movement in the islands.,"wholesalers were not buying fish at one point.  however, I needed to run the boat to keep the motors running efficiently or risk them getting damaged and having a $20-30k bill.  while fishing I caught fish (mostly Deep 7) and gave away to friends and family who were having difficulty making ends meet. I feel that fishing is what kept many in my circle of friends and family going while this pandemic was (and still is) going on.",COVID-19,235,33,24,221,921,1083,5980.12,18307,267,10.2127659574468,117.589576547231,75,4,194.444444444444,3, , ,275, , , , ,142, , , , ,1,1,2,2,0,5,5,0, , ,-.269999999999982
2,2,1, ,3,3,4,3,2,1,1,4,menpachi,100,14.4,5.4,1.8,0,0,14.4,4,14,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,2,5, ,2, ,2, ,4, ,1100,750,25,25,300,3,25,6,95,1, ,1, , , , , , ,1,1,2,4, , , ,31.66,3,3,2,3,31.66,5,31.66,99.98,348.26,348.26,55,348.26,1099.78,1,1,1,6,1,1,1, ,0,0,100,0,0,0,100,5, ,3500,3500,0,4,2,2,4,45,5,5,45,100,1575,175,175,1575,2,5,1,1,14,1,70,2018,3,2020,1,13000,15000,2021,3.33333333333333,3.33333333333333,.0666666666666667, ,3.33333333333333,3.33333333333333,.0666666666666667, ,1,1,1,1,1,0,1,40,15,5,0,0,40,1, ,15,6,75, ,36,1754,1,102,50,20,0,5,0,15,6,6,0, ,10900,0,0,0,10000,400,500,0,0, ,1, , , ,6,6,75, ,menpachi/akule,6,86,20,20,0,5,0,15,6,20,0, ,1, , , ,0, ,0, ,0, ,1,2,96743,2, ,1, ,1,1, , ,3,7,5,5,1,1,1,1,Because of the increase in people living here.,menpachi,ono,ahi,moana kali,uku,nabeta,menpachi,taape,akule,3,4,4,5,3,4,4,2,4,5,increase min Ahi size to 40lbs to sell,3,2,3,4,3,4, , ,"No commercial sale of Halalu. Ahi 40 lbs to sell, too many small ones are sold. Aku 8 lbs to sell.", , ,308,0,0,222,415.4,657,2987.82,34176,443,0,158.160808858931,30.5555555555556,3,97.2222222222222,2,102, , , , , , , , , , ,86,1,1,1,0,0,5,5,0, , ,-.220000000000027
2,2,1,45,3,3,4,4,1,1,1,1, ,100,22.5,22.5,0,0,0,0,2,5,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,1,100,0,100,2,5, ,1, ,1, ,4, ,1050,750,0,0,300,3,25,2,5,1, ,1,1, , , , , ,2,2, ,2,70, , ,31.66,2,3,3,3,5,31.66,31.66,99.98,52.5,332.43,332.43,332.43,1049.79,1,5,1,1,1,3,1, ,75,0,0,0,25,0,100,6, ,7500,7500,0,6,1,1,1,100,0,0,0,100,7500,0,0,0,2,5,1,1,27,3,400,2015,6,2015,6,120000, ,2020,4,4,.075,27,4,4,.075, ,1,1,1,0,0,0,0,50,50,0,0,0,0,6,trolling and bait for pelagic,50,5,400,1,45,1080,6,797,200,20,0,30,27,20,0,500,0, ,2640,750,0,0,1500,300,90,0,0, ,1, , , ,50,5,400, , ,1,250,200,20,0,30,0,0,0,0,0, ,1, , , ,750,2,0, ,0, ,1,6,96704,2, , , , ,1, , ,1,6,3, ,1,1,1,1,Population expansion,ahi,ono,mahi,ahi,ono,mahi,ahi,ono,mahi,4,4,4,5,4,5,5,5,5, , ,3,2,5,4,3,2, , ,Size limit to what is sold commercially. (size limitation on ahi for sale)  Also to regulate per boat of poundage for household use.,No, ,26,0,0,69,407,1411.53,6015.83,10218,-361.53,0,346.813267813268,23.3333333333333,3,166.666666666667,3, , , , , ,797,250, , , , , ,1,1, ,1,0,5,6,0, , ,-.210000000000036
2,2,1,26,3,3,5,3,2,2,1,1, ,100,18.2,5.2,1.3,1.3,0,0,4,14,2, , , ,0,1, , , , , , , , , ,0, , , , , , , ,6,2,95,5,100,2,6,1400,2, ,4, ,4, ,2025,1400,25,300,300,2,5,2,5,1, ,2,1, , , , ,subsistence/expense,2,1,3,1, , , ,33.33,3,3,1,3,33.33,0,33.33,99.99,674.9325,674.9325,0,674.9325,2024.7975,1,6,1,1,1,1,1, ,100,0,0,0,0,0,100,6, ,7500,7500,0,6,2,2,2,91,3,3,3,100,6825,225,225,225,2,5,1,1,20,2,140,1995,26,1995,26,25000,35000,2012,3.4,5,.1, ,3.3,5,.1, ,1,1,1,1,1,1,0,70,20,5,5,0,0,1, ,25,1,300, ,26,1869,1,170,85,5,0,30,0,30,5,15,0, ,1200,0,0,0,250,500,350,100,0, ,1, , , ,10,1,200, , ,2,103,33,5,0,20,0,30,5,10,0, ,1, , , ,0, ,0, ,0, ,1,5,96720,2, ,1, , , , , ,1,2,6,5,1,1,1,1,"Seems like more fishers. More boats, kayaks, & jet skis.",ono,ahi,mahi,ahi,mahi,opelu,akule,opelu,ono,4,4,4,5,5,5,5,5,5, , ,2,3,3,3,3,1, , ,"Opelu Pokoiki ramp - it''s been years. Improve ramp, dock, piers, and drainage @ Wailoa. Increase parking area @Wailoa. Addition of a few more ramps & wash area @ Wailoa would help. Size limit for ahi (take & sale). Many small (3-5"" & under) being taken. Sold for cash on roadside.","Target different species. Yes, the survey responses are different.","Buyers were not buying or limiting the amount of certain species because of the pandemic shutdown, unable to sell much fish. Tried to catch fish to give to family & friends.",63,0,2,49,734,1474,5241.52,6361,551,3.17460317460317,200.817438692098,77.8846153846154,4,288.461538461538,3,170, , , , , , ,103, , , , ,1,1,3,9,0,5,6,0, , ,-.202499999999873
